,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency,Burst Area
MeanVar1,94.85,94.85,94.8795,0.02949999999999875,False,0.15225000000000932,0.18175000000000807,1,0.46790499935386654,94.86425,0.014250000000004093,0.015249999999994657,33.8983050847472,0.010232400969685317
MeanVar1,95.03175,95.03175,95.05975,0.027999999999991587,False,0.15375000000000227,0.18174999999999386,1,0.4576371872505719,95.04575,0.013999999999995794,0.013999999999995794,35.714285714296444,0.009604478795991838
MeanVar1,95.2135,95.2135,95.24175,0.028249999999999886,False,0.15200000000000102,0.1802500000000009,1,0.4706375492449718,95.2275,0.014000000000010004,0.014249999999989882,35.398230088495716,0.009939888137158731
MeanVar1,95.39375,95.39375,95.42299999999999,0.02924999999999045,False,0.15050000000000807,0.17974999999999852,1,0.4724827881206479,95.40825,0.014499999999998181,0.01474999999999227,34.18803418804535,0.010283307257568148
MeanVar1,95.5735,95.5735,95.604,0.030500000000003524,False,0.1495000000000033,0.18000000000000682,1,0.48674334759046617,95.589,0.015500000000002956,0.015000000000000568,32.78688524589785,0.010973740352896305
MeanVar1,95.7535,95.7535,95.78425,0.030749999999997613,False,0.1495000000000033,0.1802500000000009,1,0.4840169207944679,95.7685,0.015000000000000568,0.015749999999997044,32.52032520325456,0.011062625749736587
MeanVar1,95.93375,95.93375,95.96375,0.030000000000001137,False,0.15174999999999272,0.18174999999999386,1,0.4738035431576705,95.94800000000001,0.014250000000004093,0.015749999999997044,33.33333333333207,0.010508458097877859
MeanVar1,96.1155,96.1155,96.14375,0.028249999999999886,False,0.15375000000000227,0.18200000000000216,1,0.45736447073209335,96.12975,0.014250000000004093,0.013999999999995794,35.398230088495716,0.009643951204578758
MeanVar1,96.2975,96.2975,96.32575,0.028249999999999886,False,0.1532499999999999,0.18149999999999977,1,0.47690920878431253,96.31175,0.014250000000004093,0.013999999999995794,35.398230088495716,0.010019941611365601
MeanVar1,96.479,96.479,96.50725,0.028249999999999886,False,0.15125000000000455,0.17950000000000443,1,0.4614833736265178,96.49275,0.013750000000001705,0.014499999999998181,35.398230088495716,0.009812500656622454
MeanVar1,96.6585,96.6585,96.6885,0.030000000000001137,False,0.14949999999998909,0.17949999999999022,1,0.4805450510057806,96.6735,0.015000000000000568,0.015000000000000568,33.33333333333207,0.01065647296569418
MeanVar1,96.838,96.838,96.86875,0.030750000000011823,False,0.1492499999999808,0.1799999999999926,1,0.4834329524884009,96.8535,0.015500000000002956,0.015250000000008868,32.52032520323953,0.011051860118977689
MeanVar1,97.01799999999999,97.01799999999999,97.0485,0.030500000000017735,False,0.15075000000000216,0.1812500000000199,1,0.4784908232819741,97.0325,0.014500000000012392,0.016000000000005343,32.78688524588257,0.01079044108799914
MeanVar1,97.19925,97.19925,97.22825,0.028999999999996362,False,0.1529999999999916,0.18199999999998795,1,0.46969591825206686,97.21325,0.013999999999995794,0.015000000000000568,34.48275862069398,0.01012379636629405
MeanVar1,97.38125,97.38125,97.4095,0.028249999999999886,False,0.15349999999999397,0.18174999999999386,1,0.4767736869368539,97.39525,0.014000000000010004,0.014249999999989882,35.398230088495716,0.009994728639206037
MeanVar1,97.56299999999999,97.56299999999999,97.59100000000001,0.02800000000002001,False,0.1519999999999868,0.18000000000000682,1,0.45585515495449325,97.57675,0.013750000000015916,0.014250000000004093,35.71428571426019,0.009606963546556272
MeanVar1,97.743,97.743,97.7725,0.02949999999999875,False,0.1497500000000116,0.17925000000001035,1,0.47424089539684605,97.75750000000001,0.014500000000012392,0.014999999999986358,33.8983050847472,0.010383905047961444
MeanVar1,97.92225,97.92225,97.95299999999999,0.0307499999999834,False,0.14900000000001512,0.17974999999999852,1,0.48788159938129616,97.938,0.015749999999997044,0.014999999999986358,32.520325203269586,0.011105432899019099
MeanVar1,98.102,98.102,98.1325,0.030499999999989313,False,0.15024999999999977,0.18074999999998909,1,0.4802240526436072,98.11675,0.01474999999999227,0.015749999999997044,32.786885245913126,0.010892756381891916
MeanVar1,98.28275,98.28275,98.3125,0.02975000000000705,False,0.15200000000000102,0.18175000000000807,1,0.48602555740017994,98.297,0.014250000000004093,0.015500000000002956,33.6134453781433,0.010640993390182705
MeanVar1,98.4645,98.4645,98.49275,0.028249999999999886,False,0.15399999999999636,0.18224999999999625,1,0.47140933768736126,98.47875,0.014250000000004093,0.013999999999995794,35.398230088495716,0.00989195895572774
MeanVar1,98.64675,98.64675,98.6745,0.0277499999999975,False,0.1527500000000117,0.1805000000000092,1,0.4527414945677961,98.6605,0.013750000000001705,0.013999999999995794,36.036036036039285,0.0094550049678986
MeanVar1,98.82725,98.82725,98.85625,0.028999999999996362,False,0.15049999999999386,0.17949999999999022,1,0.46723275242272955,98.8415,0.014249999999989882,0.01475000000000648,34.48275862069398,0.010102171790417083
MeanVar1,99.00675,99.00675,99.03725,0.030500000000003524,False,0.149249999999995,0.17974999999999852,1,0.4842779809581138,99.02225,0.015500000000002956,0.015000000000000568,32.78688524589785,0.010904046001069144
MeanVar1,99.1865,99.1865,99.21725,0.030750000000011823,False,0.149249999999995,0.18000000000000682,1,0.4826447842340037,99.20175,0.015250000000008868,0.015500000000002956,32.52032520323953,0.011046432638310002
MeanVar1,99.3665,99.3665,99.39675,0.030249999999995225,False,0.15149999999999864,0.18174999999999386,1,0.47257356581630205,99.381,0.014499999999998181,0.015749999999997044,33.05785123967464,0.010531335579172761
MeanVar1,99.54825,99.54825,99.5775,0.02925000000000466,False,0.1530000000000058,0.18225000000001046,1,0.4800405231112971,99.56275000000001,0.014500000000012392,0.01474999999999227,34.18803418802874,0.01033714093839231
MeanVar1,99.7305,99.7305,99.75825,0.0277499999999975,False,0.15349999999999397,0.18124999999999147,1,0.45269897253794267,99.7445,0.013999999999995794,0.013750000000001705,36.036036036039285,0.009441604423045558
MeanVar1,99.91175,99.91175,99.94025,0.028500000000008185,False,0.15149999999999864,0.18000000000000682,1,0.45925337626559404,99.9255,0.013750000000001705,0.01475000000000648,35.087719298235534,0.009809643197502878
MeanVar1,100.09175,100.09175,100.1215,0.029749999999992838,False,0.1495000000000033,0.17924999999999613,1,0.4795940054026695,100.1065,0.01474999999999227,0.015000000000000568,33.613445378159355,0.010595061126264928
MeanVar1,100.271,100.271,100.30175,0.030749999999997613,False,0.1495000000000033,0.1802500000000009,1,0.48515621281081067,100.287,0.016000000000005343,0.01474999999999227,32.52032520325456,0.011076422364723714
MeanVar1,100.45125,100.45125,100.48175,0.030500000000003524,False,0.15049999999999386,0.18099999999999739,1,0.47298121318351116,100.46575,0.014499999999998181,0.016000000000005343,32.78688524589785,0.010684467935988996
MeanVar1,100.63225,100.63225,100.66225,0.030000000000001137,False,0.15200000000000102,0.18200000000000216,1,0.49006851484516184,100.64675,0.014499999999998181,0.015500000000002956,33.33333333333207,0.010784601723758504
MeanVar1,100.81425,100.81425,100.84200000000001,0.02775000000001171,False,0.15424999999999045,0.18200000000000216,1,0.4558889606829493,100.82825,0.013999999999995794,0.013750000000015916,36.03603603602083,0.009480696737344477
MeanVar1,100.99625,100.99625,101.02425,0.027999999999991587,False,0.1525000000000034,0.180499999999995,1,0.4552436815034654,101.01,0.013750000000001705,0.014249999999989882,35.714285714296444,0.009560078570948524
MeanVar1,101.17675,101.17675,101.20575,0.028999999999996362,False,0.15075000000000216,0.17974999999999852,1,0.4685792104584166,101.191,0.014250000000004093,0.01474999999999227,34.48275862069398,0.010146633650131479
MeanVar1,101.3565,101.3565,101.38675,0.030250000000009436,False,0.14949999999998909,0.17974999999999852,1,0.4849768824731736,101.372,0.015500000000002956,0.01475000000000648,33.05785123965911,0.010879772448280967
MeanVar1,101.53625,101.53625,101.56700000000001,0.030750000000011823,False,0.15000000000000568,0.1807500000000175,1,0.4833758856351881,101.55125,0.015000000000000568,0.015750000000011255,32.52032520323953,0.01106413383511403
MeanVar1,101.71700000000001,101.71700000000001,101.74775,0.0307499999999834,False,0.15050000000000807,0.18124999999999147,1,0.4925897858090992,101.7315,0.01449999999998397,0.01624999999999943,32.520325203269586,0.011145318607188436
MeanVar1,101.89825,101.89825,101.927,0.028750000000002274,False,0.15349999999999397,0.18224999999999625,1,0.46382142727285447,101.91225,0.013999999999995794,0.01475000000000648,34.78260869564942,0.009914543466189737
MeanVar1,102.0805,102.0805,102.10825,0.0277499999999975,False,0.15399999999999636,0.18174999999999386,1,0.455491854684565,102.0945,0.013999999999995794,0.013750000000001705,36.036036036039285,0.009463745019938612
MeanVar1,102.26225,102.26225,102.29025,0.028000000000005798,False,0.1522499999999951,0.1802500000000009,1,0.4577751089922704,102.276,0.013750000000001705,0.014250000000004093,35.71428571427832,0.009655440410915084
MeanVar1,102.4425,102.4425,102.47200000000001,0.02950000000001296,False,0.15024999999998556,0.17974999999999852,1,0.47302641962560515,102.45700000000001,0.014500000000012392,0.015000000000000568,33.89830508473087,0.010345652689733802
MeanVar1,102.62225,102.62225,102.65299999999999,0.030749999999997613,False,0.1497500000000116,0.1805000000000092,1,0.4995589518368143,102.63825,0.016000000000005343,0.01474999999999227,32.52032520325456,0.01126878957266413
MeanVar1,102.80275,102.80275,102.834,0.03125,False,0.1495000000000033,0.1807500000000033,1,0.5032676047978828,102.8185,0.015749999999997044,0.015500000000002956,32.0,0.011610382711641413
MeanVar1,102.9835,102.9835,103.01375,0.030249999999995225,False,0.15125000000000455,0.18149999999999977,1,0.47013433925552606,102.99775,0.014249999999989882,0.016000000000005343,33.05785123967464,0.010541914597608075
MeanVar1,103.165,103.165,103.194,0.028999999999996362,False,0.1532499999999999,0.18224999999999625,1,0.46514375088107185,103.17925,0.014249999999989882,0.01475000000000648,34.48275862069398,0.01002973149628229
MeanVar1,103.34725,103.34725,103.37525,0.027999999999991587,False,0.15425000000000466,0.18224999999999625,1,0.45756013733119805,103.36125,0.013999999999995794,0.013999999999995794,35.714285714296444,0.009566286755702095
MeanVar1,103.5295,103.5295,103.55725,0.0277499999999975,False,0.1532499999999999,0.18099999999999739,1,0.45796376099168834,103.54325,0.013750000000001705,0.013999999999995794,36.036036036039285,0.009573079288810092
MeanVar1,103.7105,103.7105,103.73925,0.028750000000002274,False,0.15200000000000102,0.1807500000000033,1,0.4621809004469174,103.72425,0.013750000000001705,0.015000000000000568,34.78260869564942,0.009913563522665597
MeanVar1,103.89125,103.89125,103.92125,0.030000000000001137,False,0.1495000000000033,0.17950000000000443,1,0.49599910451089063,103.90625,0.015000000000000568,0.015000000000000568,33.33333333333207,0.010989032447773096
MeanVar1,104.07075,104.07075,104.10175,0.0309999999999917,False,0.1495000000000033,0.180499999999995,1,0.48587359059668056,104.08675000000001,0.016000000000005343,0.014999999999986358,32.258064516137665,0.01112076753512179
MeanVar1,104.25125,104.25125,104.28200000000001,0.030750000000011823,False,0.15049999999999386,0.18125000000000568,1,0.47790597502639137,104.26625,0.015000000000000568,0.015750000000011255,32.52032520323953,0.010908051020313675
MeanVar1,104.4325,104.4325,104.4625,0.030000000000001137,False,0.15200000000000102,0.18200000000000216,1,0.4703006079047317,104.44675000000001,0.014250000000004093,0.015749999999997044,33.33333333333207,0.010434339872796594
MeanVar1,104.6145,104.6145,104.64299999999999,0.028499999999979764,False,0.15375000000001648,0.18224999999999625,1,0.4630854339092922,104.6285,0.013999999999995794,0.01449999999998397,35.08771929827053,0.009854591883512976
MeanVar1,104.79675,104.79675,104.82475,0.027999999999991587,False,0.15425000000000466,0.18224999999999625,1,0.4730377624659894,104.81075,0.013999999999995794,0.013999999999995794,35.714285714296444,0.009869596451450595
MeanVar1,104.979,104.979,105.007,0.028000000000005798,False,0.15349999999999397,0.18149999999999977,1,0.4594071764657117,104.99275,0.013750000000001705,0.014250000000004093,35.71428571427832,0.009641509355885928
MeanVar1,105.1605,105.1605,105.189,0.028499999999993975,False,0.15175000000000693,0.1802500000000009,1,0.4627757916748496,105.17425,0.013750000000001705,0.01474999999999227,35.087719298253035,0.009896129566944252
MeanVar1,105.34075,105.34075,105.37075,0.030000000000001137,False,0.15024999999999977,0.1802500000000009,1,0.47994733090217406,105.35575,0.015000000000000568,0.015000000000000568,33.33333333333207,0.010624589309712718
MeanVar1,105.521,105.521,105.55175,0.030749999999997613,False,0.1495000000000033,0.1802500000000009,1,0.4875909607677219,105.53675,0.015749999999997044,0.015000000000000568,32.52032520325456,0.011096728926131255
MeanVar1,105.70125,105.70125,105.73175,0.030500000000003524,False,0.15074999999998795,0.18124999999999147,1,0.4771253601193456,105.71600000000001,0.01475000000000648,0.015749999999997044,32.78688524589785,0.01085921025816245
MeanVar1,105.8825,105.8825,105.913,0.030500000000003524,False,0.15099999999999625,0.18149999999999977,1,0.4927324301025828,105.897,0.014500000000012392,0.015999999999991132,32.78688524589785,0.011053682537515064
MeanVar1,106.064,106.064,106.0925,0.028500000000008185,False,0.15399999999999636,0.18250000000000455,1,0.46174360169316014,106.07825,0.014250000000004093,0.014250000000004093,35.087719298235534,0.009794921393974755
MeanVar1,106.2465,106.2465,106.27425,0.0277499999999975,False,0.15449999999999875,0.18224999999999625,1,0.45672651446404855,106.26050000000001,0.014000000000010004,0.013749999999987494,36.036036036039285,0.00950837260748178
MeanVar1,106.42875,106.42875,106.45675,0.028000000000005798,False,0.1530000000000058,0.1810000000000116,1,0.4581712298639252,106.4425,0.013750000000001705,0.014250000000004093,35.71428571427832,0.009626776650462535
MeanVar1,106.60975,106.60975,106.63875,0.028999999999996362,False,0.15075000000000216,0.17974999999999852,1,0.468827641404018,106.62375,0.013999999999995794,0.015000000000000568,34.48275862069398,0.010131135993555168
MeanVar1,106.7895,106.7895,106.82,0.030499999999989313,False,0.15050000000000807,0.18099999999999739,1,0.4987626165240805,106.805,0.015500000000002956,0.014999999999986358,32.786885245913126,0.011198336431643844
MeanVar1,106.9705,106.9705,107.00175,0.03125,False,0.1492500000000092,0.1805000000000092,1,0.4980995259897488,106.98675,0.01624999999999943,0.015000000000000568,32.0,0.01142262250434087
MeanVar1,107.15100000000001,107.15100000000001,107.18175,0.0307499999999834,False,0.15075000000000216,0.18149999999998556,1,0.4789619624453185,107.166,0.014999999999986358,0.015749999999997044,32.520325203269586,0.010946897485993715
MeanVar1,107.3325,107.3325,107.3625,0.030000000000001137,False,0.15175000000000693,0.18175000000000807,1,0.473237959889773,107.34675,0.014250000000004093,0.015749999999997044,33.33333333333207,0.010519530568512493
MeanVar1,107.51425,107.51425,107.54299999999999,0.028749999999988063,False,0.15350000000000819,0.18224999999999625,1,0.4650200902342677,107.52850000000001,0.014250000000004093,0.01449999999998397,34.78260869566662,0.009947636569484662
MeanVar1,107.6965,107.6965,107.72425,0.0277499999999975,False,0.15425000000000466,0.18200000000000216,1,0.4576204213391092,107.7105,0.013999999999995794,0.013750000000001705,36.036036036039285,0.00951981622874774
MeanVar1,107.8785,107.8785,107.90675,0.028249999999999886,False,0.15349999999999397,0.18174999999999386,1,0.46893776611933924,107.8925,0.013999999999995794,0.014250000000004093,35.398230088495716,0.009903630768722861
MeanVar1,108.06025,108.06025,108.089,0.028750000000002274,False,0.15149999999999864,0.1802500000000009,1,0.476628629307098,108.07425,0.014000000000010004,0.01474999999999227,34.78260869564942,0.01022085689687889
MeanVar1,108.2405,108.2405,108.2705,0.030000000000001137,False,0.15024999999999977,0.1802500000000009,1,0.4759039431869305,108.2555,0.015000000000000568,0.015000000000000568,33.33333333333207,0.01053843652425537
MeanVar1,108.42075,108.42075,108.4515,0.030749999999997613,False,0.14974999999999739,0.180499999999995,1,0.4858475447585622,108.4365,0.015749999999997044,0.015000000000000568,32.52032520325456,0.011037872961187061
MeanVar1,108.60125,108.60125,108.632,0.030750000000011823,False,0.15024999999999977,0.1810000000000116,1,0.4817794182709725,108.61625000000001,0.01500000000001478,0.015749999999997044,32.52032520323953,0.011000349739028277
MeanVar1,108.78225,108.78225,108.8125,0.030249999999995225,False,0.15149999999999864,0.18174999999999386,1,0.473052459354795,108.79675,0.014499999999998181,0.015749999999997044,33.05785123967464,0.010564701877547465
MeanVar1,108.964,108.964,108.99325,0.02925000000000466,False,0.1532499999999999,0.18250000000000455,1,0.4767590459307954,108.9785,0.014499999999998181,0.01475000000000648,34.18803418802874,0.010307399457687176
MeanVar1,109.1465,109.1465,109.17475,0.028249999999999886,False,0.15449999999999875,0.18274999999999864,1,0.47277660711036273,109.16075000000001,0.014250000000004093,0.013999999999995794,35.398230088495716,0.009931825396679372
MeanVar1,109.32925,109.32925,109.35700000000001,0.02775000000001171,False,0.15424999999999045,0.18200000000000216,1,0.4522644522385145,109.343,0.013750000000001705,0.014000000000010004,36.03603603602083,0.009434593561845629
MeanVar1,109.51125,109.51125,109.53925,0.027999999999991587,False,0.1527500000000117,0.1807500000000033,1,0.4579532063177005,109.525,0.013750000000001705,0.014249999999989882,35.714285714296444,0.009659644149765266
MeanVar1,109.69200000000001,109.69200000000001,109.72125,0.02924999999999045,False,0.15125000000000455,0.180499999999995,1,0.4702655692145966,109.70625,0.014249999999989882,0.015000000000000568,34.18803418804535,0.010239610020809767
MeanVar1,109.8725,109.8725,109.90299999999999,0.030499999999989313,False,0.15000000000000568,0.180499999999995,1,0.4844696494992572,109.888,0.015500000000002956,0.014999999999986358,32.786885245913126,0.010879182975046845
MeanVar1,110.053,110.053,110.08375,0.030749999999997613,False,0.15024999999999977,0.18099999999999739,1,0.4830545623188826,110.069,0.016000000000005343,0.01474999999999227,32.52032520325456,0.01099856293350904
MeanVar1,110.234,110.234,110.26525,0.03125,False,0.15000000000000568,0.18125000000000568,1,0.4969187548483266,110.24925,0.015250000000008868,0.015999999999991132,32.0,0.011434795594968208
MeanVar1,110.41525,110.41525,110.44525,0.030000000000001137,False,0.15200000000000102,0.18200000000000216,1,0.4698314927324594,110.4295,0.014250000000004093,0.015749999999997044,33.33333333333207,0.01041134837896996
MeanVar1,110.59725,110.59725,110.62625,0.028999999999996362,False,0.15350000000000819,0.18250000000000455,1,0.4625944708348959,110.6115,0.014250000000004093,0.01474999999999227,34.48275862069398,0.009951620243279868
MeanVar1,110.77975,110.77975,110.8075,0.0277499999999975,False,0.15474999999999284,0.18249999999999034,1,0.4565740077705419,110.79375,0.013999999999995794,0.013750000000001705,36.036036036039285,0.009498825032234212
MeanVar1,110.96225,110.96225,110.99,0.0277499999999975,False,0.15375000000000227,0.18149999999999977,1,0.4536609892824198,110.97625000000001,0.014000000000010004,0.013749999999987494,36.036036036039285,0.009478186894970033
MeanVar1,111.14375,111.14375,111.1725,0.028750000000002274,False,0.1530000000000058,0.18175000000000807,1,0.47594084305599316,111.158,0.014250000000004093,0.014499999999998181,34.78260869564942,0.010183884390798922
MeanVar1,111.3255,111.3255,111.35475,0.02924999999999045,False,0.15149999999999864,0.18074999999998909,1,0.4795919598459035,111.33975000000001,0.014250000000004093,0.014999999999986358,34.18803418804535,0.01043012427779888
MeanVar1,111.50625,111.50625,111.53625,0.030000000000001137,False,0.15050000000000807,0.1805000000000092,1,0.4760773356145436,111.52125000000001,0.01500000000001478,0.014999999999986358,33.33333333333207,0.0105825372156884
MeanVar1,111.68675,111.68675,111.7175,0.030749999999997613,False,0.15049999999999386,0.18124999999999147,1,0.4821474482741066,111.70275000000001,0.016000000000005343,0.01474999999999227,32.52032520325456,0.010988445954595298
MeanVar1,111.868,111.868,111.89875,0.030750000000011823,False,0.15074999999998795,0.18149999999999977,1,0.4804261515971771,111.883,0.015000000000000568,0.015750000000011255,32.52032520323953,0.010998100053686273
MeanVar1,112.0495,112.0495,112.07975,0.030250000000009436,False,0.15149999999999864,0.18175000000000807,1,0.4732919860900061,112.06375,0.014250000000004093,0.016000000000005343,33.05785123965911,0.01062856412605675
MeanVar1,112.23125,112.23125,112.2605,0.02924999999999045,False,0.1530000000000058,0.18224999999999625,1,0.46451346955409895,112.24525,0.013999999999995794,0.015249999999994657,34.18803418804535,0.01008103912378618
MeanVar1,112.4135,112.4135,112.44225,0.028750000000002274,False,0.15375000000000227,0.18250000000000455,1,0.47925359047894867,112.42775,0.014250000000004093,0.014499999999998181,34.78260869564942,0.010217118024355853
MeanVar1,112.596,112.596,112.62375,0.0277499999999975,False,0.15449999999999875,0.18224999999999625,1,0.45152817686473157,112.60975,0.013750000000001705,0.013999999999995794,36.036036036039285,0.009400422837139677
MeanVar1,112.77825,112.77825,112.806,0.0277499999999975,False,0.15399999999999636,0.18174999999999386,1,0.4550170700362026,112.792,0.013750000000001705,0.013999999999995794,36.036036036039285,0.009520502103247034
MeanVar1,112.96,112.96,112.9885,0.028500000000008185,False,0.1522499999999951,0.1807500000000033,1,0.46224647876397673,112.974,0.014000000000010004,0.014499999999998181,35.087719298235534,0.009889148069142342
MeanVar1,113.14075,113.14075,113.17025,0.02949999999999875,False,0.15125000000000455,0.1807500000000033,1,0.4757250958925202,113.1555,0.01475000000000648,0.01474999999999227,33.8983050847472,0.01043333953943208
MeanVar1,113.3215,113.3215,113.35225,0.030749999999997613,False,0.15050000000000807,0.18125000000000568,1,0.4953574018807378,113.33725,0.015749999999997044,0.015000000000000568,32.52032520325456,0.01121208441131091
MeanVar1,113.50275,113.50275,113.53399999999999,0.03124999999998579,False,0.1495000000000033,0.18074999999998909,1,0.5083622977375513,113.519,0.01624999999999943,0.014999999999986358,32.00000000001455,0.011675251122402917
MeanVar1,113.6835,113.6835,113.71425,0.030750000000011823,False,0.15074999999998795,0.18149999999999977,1,0.47600754011882923,113.69825,0.01475000000000648,0.016000000000005343,32.52032520323953,0.010850996526004545
MeanVar1,113.865,113.865,113.895,0.030000000000001137,False,0.15225000000000932,0.18225000000001046,1,0.46904929077928814,113.87925,0.014250000000004093,0.015749999999997044,33.33333333333207,0.010398534533534747
MeanVar1,114.04725,114.04725,114.07600000000001,0.028750000000002274,False,0.15349999999999397,0.18224999999999625,1,0.4614780344476689,114.06125,0.013999999999995794,0.01475000000000648,34.78260869564942,0.00988516174386697
MeanVar1,114.2295,114.2295,114.2575,0.027999999999991587,False,0.15475000000000705,0.18274999999999864,1,0.45537803031651225,114.2435,0.013999999999995794,0.013999999999995794,35.714285714296444,0.009519853398226195
MeanVar1,114.41225,114.41225,114.44,0.0277499999999975,False,0.15399999999999636,0.18174999999999386,1,0.45396122988620147,114.426,0.013750000000001705,0.013999999999995794,36.036036036039285,0.009461227663525279
MeanVar1,114.594,114.594,114.62275,0.028750000000002274,False,0.1530000000000058,0.18175000000000807,1,0.47757210887356927,114.60825,0.014250000000004093,0.014499999999998181,34.78260869564942,0.01019640101489383
MeanVar1,114.77575,114.77575,114.8045,0.028750000000002274,False,0.1522499999999951,0.18099999999999739,1,0.46474700464224883,114.78975,0.013999999999995794,0.01475000000000648,34.78260869564942,0.010008199625411843
MeanVar1,114.95675,114.95675,114.9865,0.02975000000000705,False,0.15074999999998795,0.180499999999995,1,0.4767586133049041,114.9715,0.01475000000000648,0.015000000000000568,33.6134453781433,0.010521747682369128
MeanVar1,115.13725,115.13725,115.16799999999999,0.030749999999997613,False,0.15025000000001398,0.1810000000000116,1,0.48444869466120377,115.153,0.015750000000011255,0.014999999999986358,32.52032520325456,0.010994023682195743
MeanVar1,115.31825,115.31825,115.34899999999999,0.0307499999999834,False,0.15050000000000807,0.18124999999999147,1,0.48163798367530203,115.33375000000001,0.015500000000002956,0.015249999999980446,32.520325203269586,0.011023797093764068
MeanVar1,115.4995,115.4995,115.53,0.030500000000003524,False,0.15099999999999625,0.18149999999999977,1,0.4744769025313723,115.514,0.014499999999998181,0.016000000000005343,32.78688524589785,0.010735856087853915
MeanVar1,115.681,115.681,115.71075,0.02975000000000705,False,0.1524999999999892,0.18224999999999625,1,0.4802345331537613,115.69525,0.014250000000004093,0.015500000000002956,33.6134453781433,0.01056390963873972
MeanVar1,115.86325,115.86325,115.89200000000001,0.028750000000016485,False,0.15374999999998806,0.18250000000000455,1,0.47214894073021835,115.8775,0.014250000000004093,0.014500000000012392,34.78260869563223,0.010090654586138326
